payroll_id,business_id,payroll_date,employee_count,salary_amount,department,overtime_cost,bonus_amount
1757,22,2025-08-01,108,2738686.5,HR,0.0,0.0
1758,24,2026-03-01,205,5054103.38,support,0.0,0.0
1759,33,2025-06-01,171,5284861.94,warehouse,409238.19,0.0
1760,17,2025-11-01,144,4964185.79,HR,0.0,1123716.04
1761,37,2024-06-01,118,3002964.16,operations,229848.64,0.0
1762,35,2024-11-01,307,9751618.01,manufacturing,1242638.65,2106927.34
1763,17,2025-06-01,144,3536384.12,finance,0.0,0.0
1764,42,2024-07-01,215,5200167.06,manufacturing,522128.23,0.0
1765,41,2025-12-01,129,2672080.87,finance,0.0,0.0
1766,43,2025-08-01,275,6779202.32,warehouse,846308.85,0.0
1767,5,2025-10-01,304,6211193.08,finance,0.0,970376.61
1768,22,2025-02-01,108,3639687.93,finance,0.0,0.0
1769,49,2025-12-01,262,6970168.75,finance,0.0,0.0
1770,2,2026-01-01,254,5678951.64,support,0.0,0.0
1771,21,2026-02-01,88,2649358.93,manufacturing,184111.4,0.0
1772,16,2026-02-01,405,11770761.14,finance,0.0,0.0
1773,17,2025-02-01,144,4268338.42,warehouse,456435.71,0.0
1774,31,2024-05-01,31,965475.91,operations,100248.17,0.0
1775,45,2025-10-01,322,6921981.84,operations,863383.17,1377446.67
1776,43,2024-05-01,275,9051353.21,support,0.0,0.0
1777,13,2025-09-01,415,10732079.59,HR,0.0,0.0
1778,8,2026-01-01,372,8971966.99,manufacturing,1261465.65,0.0
1779,49,2024-10-01,262,9013362.63,sales,0.0,979652.34
1780,43,2026-01-01,275,7821908.45,operations,562153.15,0.0
1781,41,2024-04-01,129,4195480.57,manufacturing,608888.69,0.0
1782,11,2025-05-01,169,4489561.03,finance,0.0,0.0
1783,47,2024-12-01,400,9881122.27,support,0.0,0.0
1784,27,2026-03-01,344,8414617.28,sales,0.0,0.0
1785,23,2024-05-01,191,5933637.99,HR,0.0,0.0
1786,6,2024-10-01,486,10810678.77,operations,991145.37,1236190.98
1787,35,2025-12-01,307,8676278.64,HR,0.0,0.0
1788,20,2026-04-01,310,10453198.7,sales,0.0,0.0
1789,12,2025-01-01,260,8461595.66,warehouse,594087.07,0.0
1790,4,2026-02-01,159,5362286.6,finance,0.0,0.0
1791,22,2025-06-01,108,2942573.49,HR,0.0,0.0
1792,46,2024-06-01,327,8289922.02,finance,0.0,0.0
1793,48,2025-05-01,231,7825358.06,finance,0.0,0.0
1794,45,2025-02-01,322,9885314.8,operations,915151.04,0.0
1795,5,2025-07-01,304,7561491.96,sales,0.0,0.0
1796,43,2026-01-01,275,7705177.36,finance,0.0,0.0
1797,32,2026-03-01,463,9983244.17,HR,0.0,0.0
1798,7,2026-04-01,425,13864939.04,sales,0.0,0.0
1799,34,2024-05-01,411,12958000.36,manufacturing,1183215.04,0.0
1800,37,2026-01-01,118,2863457.8,HR,0.0,0.0
1801,5,2024-09-01,304,6501142.94,finance,0.0,0.0
1802,17,2024-05-01,144,4692785.17,manufacturing,538946.19,0.0
1803,11,2024-06-01,169,3845013.28,sales,0.0,0.0
1804,35,2024-09-01,307,10080273.33,sales,0.0,0.0
1805,35,2026-01-01,307,6244321.14,warehouse,605517.37,0.0
1806,48,2024-06-01,231,7872252.55,support,0.0,0.0
1807,29,2025-03-01,172,5424361.77,HR,0.0,0.0
1808,13,2026-03-01,415,11865636.95,finance,0.0,0.0
1809,33,2026-01-01,171,4237112.69,finance,0.0,0.0
1810,4,2024-09-01,159,5181692.91,manufacturing,765101.91,0.0
1811,29,2025-11-01,172,4630335.63,manufacturing,637826.85,936180.98
1812,47,2024-08-01,400,12901492.84,finance,0.0,0.0
1813,12,2025-09-01,260,5923108.0,HR,0.0,0.0
1814,26,2024-07-01,465,13926636.59,sales,0.0,0.0
1815,28,2026-01-01,247,8261265.83,operations,525943.86,0.0
1816,4,2024-05-01,159,3795328.34,finance,0.0,0.0
1817,20,2025-02-01,310,6642983.56,sales,0.0,0.0
1818,49,2025-07-01,262,5861642.26,warehouse,371361.07,0.0
1819,42,2025-12-01,215,7361878.7,finance,0.0,0.0
1820,41,2026-01-01,129,3419937.55,sales,0.0,0.0
1821,29,2024-06-01,172,3989481.2,operations,441396.54,0.0
1822,44,2024-05-01,433,14554964.51,warehouse,1136840.36,0.0
1823,6,2025-11-01,486,11179993.47,warehouse,977373.66,1576245.32
1824,38,2025-06-01,149,4554689.67,support,0.0,0.0
1825,8,2025-05-01,372,8918858.17,HR,0.0,0.0
1826,30,2024-07-01,418,9848979.35,HR,0.0,0.0
1827,4,2025-10-01,159,3334953.65,operations,479365.6,735567.15
1828,5,2024-06-01,304,7070677.3,manufacturing,745955.98,0.0
1829,7,2025-02-01,425,10271840.94,sales,0.0,0.0
1830,35,2024-06-01,307,9897182.23,HR,0.0,0.0
1831,7,2024-11-01,425,13321864.81,warehouse,1055091.11,1942466.16
1832,44,2025-11-01,433,10325598.49,HR,0.0,2036966.8
1833,39,2025-08-01,385,9931248.35,finance,0.0,0.0
1834,2,2025-02-01,254,7561406.74,HR,0.0,0.0
1835,39,2025-09-01,385,12220454.37,finance,0.0,0.0
1836,35,2026-01-01,307,7723236.41,warehouse,1136132.85,0.0
1837,8,2025-04-01,372,11531423.89,operations,1496813.75,0.0
1838,25,2024-10-01,84,2321605.07,operations,135915.42,458601.46
1839,40,2024-05-01,105,2775859.97,finance,0.0,0.0
1840,24,2025-12-01,205,5370812.56,support,0.0,0.0
1841,38,2026-02-01,149,4929372.42,HR,0.0,0.0
1842,45,2025-06-01,322,7633568.23,HR,0.0,0.0
1843,39,2025-02-01,385,12928525.87,finance,0.0,0.0
1844,11,2024-06-01,169,5150119.45,finance,0.0,0.0
1845,17,2026-02-01,144,3593651.35,warehouse,435005.28,0.0
1846,32,2025-11-01,463,10482682.57,support,0.0,2195333.35
1847,35,2024-12-01,307,7112539.95,manufacturing,616642.43,0.0
1848,36,2025-09-01,275,6250092.52,warehouse,342143.04,0.0
1849,13,2026-03-01,415,11853897.05,HR,0.0,0.0
1850,15,2025-06-01,487,14402506.72,support,0.0,0.0
1851,22,2025-05-01,108,3099750.18,warehouse,351994.85,0.0
1852,49,2025-07-01,262,7702541.05,finance,0.0,0.0
1853,3,2024-12-01,252,6163576.68,warehouse,521521.54,0.0
1854,41,2025-07-01,129,4377723.58,warehouse,502816.93,0.0
1855,41,2024-09-01,129,4339122.2,support,0.0,0.0
1856,9,2026-03-01,201,5581735.05,HR,0.0,0.0
1857,32,2025-09-01,463,10008638.81,warehouse,845110.88,0.0
1858,40,2024-04-01,105,3648542.74,support,0.0,0.0
1859,22,2025-02-01,108,3439053.49,operations,263743.27,0.0
1860,8,2025-02-01,372,12510894.01,warehouse,1546854.63,0.0
1861,32,2026-01-01,463,12357750.06,manufacturing,912383.27,0.0
1862,47,2024-06-01,400,11245473.51,HR,0.0,0.0
1863,29,2024-05-01,172,4800335.67,warehouse,679530.56,0.0
1864,39,2024-11-01,385,11373998.34,HR,0.0,1186007.76
1865,11,2025-01-01,169,4600262.89,support,0.0,0.0
1866,28,2025-02-01,247,8205904.29,operations,994248.74,0.0
1867,29,2024-06-01,172,5609588.58,sales,0.0,0.0
1868,46,2025-03-01,327,8721300.32,support,0.0,0.0
1869,6,2024-04-01,486,16608364.24,HR,0.0,0.0
1870,28,2025-04-01,247,5964095.02,finance,0.0,0.0
1871,4,2024-07-01,159,4727781.51,warehouse,429305.22,0.0
1872,8,2024-12-01,372,10836122.59,manufacturing,1594218.47,0.0
1873,44,2025-11-01,433,13636932.61,HR,0.0,1695591.9
1874,33,2025-11-01,171,4040145.06,support,0.0,808391.22
1875,39,2026-03-01,385,13091160.94,HR,0.0,0.0
1876,42,2025-11-01,215,6087471.51,operations,320567.67,1212905.61
1877,35,2025-08-01,307,10332154.66,support,0.0,0.0
1878,16,2025-08-01,405,13086065.39,operations,774065.95,0.0
1879,24,2025-07-01,205,4931291.17,manufacturing,415306.44,0.0
1880,45,2025-06-01,322,9911385.94,operations,619566.35,0.0
1881,17,2026-01-01,144,4369330.31,HR,0.0,0.0
1882,8,2024-06-01,372,8821302.02,finance,0.0,0.0
1883,34,2026-03-01,411,9184887.53,support,0.0,0.0
1884,12,2026-03-01,260,8088564.99,sales,0.0,0.0
1885,15,2024-10-01,487,9955865.9,operations,829149.73,1860072.75
1886,43,2026-03-01,275,6636025.5,HR,0.0,0.0
1887,38,2024-05-01,149,4065723.62,manufacturing,276637.26,0.0
1888,7,2025-01-01,425,11871463.64,operations,917193.21,0.0
1889,14,2024-12-01,152,3828139.04,support,0.0,0.0
1890,1,2025-01-01,398,11178500.74,manufacturing,758002.21,0.0
1891,11,2025-12-01,169,5392728.57,finance,0.0,0.0
1892,50,2025-08-01,497,13758318.87,operations,966485.43,0.0
1893,1,2024-06-01,398,9588299.14,operations,819859.59,0.0
1894,40,2024-07-01,105,2943798.85,operations,226765.66,0.0
1895,25,2025-12-01,84,2799253.12,HR,0.0,0.0
1896,20,2025-12-01,310,10478570.98,HR,0.0,0.0
1897,22,2024-08-01,108,3641890.91,warehouse,528349.96,0.0
1898,14,2025-12-01,152,3672883.36,sales,0.0,0.0
1899,31,2026-02-01,31,694986.05,warehouse,85902.09,0.0
1900,26,2024-10-01,465,15163003.34,support,0.0,2627573.9
1901,39,2025-05-01,385,13256289.16,warehouse,1691834.78,0.0
1902,33,2024-05-01,171,4667570.07,operations,674986.34,0.0
1903,47,2025-12-01,400,13710001.95,operations,1864373.1,0.0
1904,2,2024-11-01,254,5810795.7,operations,839057.41,1361069.14
1905,25,2025-12-01,84,2730572.56,finance,0.0,0.0
1906,13,2025-04-01,415,11610041.37,sales,0.0,0.0
1907,40,2026-03-01,105,2519292.92,finance,0.0,0.0
1908,48,2025-01-01,231,6531252.79,sales,0.0,0.0
1909,45,2025-07-01,322,7217827.93,finance,0.0,0.0
1910,33,2026-02-01,171,5204079.84,operations,718513.01,0.0
1911,50,2026-03-01,497,12054993.87,sales,0.0,0.0
1912,27,2025-09-01,344,10525914.13,sales,0.0,0.0
1913,17,2025-08-01,144,3205070.64,HR,0.0,0.0
1914,42,2024-07-01,215,5964517.95,warehouse,378294.78,0.0
1915,41,2024-11-01,129,3652739.64,support,0.0,526894.24
1916,37,2025-07-01,118,3894790.1,finance,0.0,0.0
1917,28,2025-10-01,247,6795684.65,manufacturing,469309.5,734257.66
1918,18,2024-04-01,271,6853625.35,sales,0.0,0.0
1919,14,2024-11-01,152,4493221.96,HR,0.0,1105418.64
1920,33,2025-09-01,171,4533231.15,finance,0.0,0.0
1921,15,2026-03-01,487,16814113.56,finance,0.0,0.0
1922,30,2025-11-01,418,11472292.07,manufacturing,795934.88,2478261.37
1923,10,2025-05-01,350,11819271.86,warehouse,697274.47,0.0
1924,41,2025-06-01,129,3823679.4,warehouse,534669.83,0.0
1925,16,2025-10-01,405,11406787.07,finance,0.0,1380663.18
1926,8,2026-01-01,372,10662372.78,support,0.0,0.0
1927,18,2025-02-01,271,6020750.22,HR,0.0,0.0
1928,36,2026-03-01,275,7433182.54,operations,424392.51,0.0
1929,25,2024-04-01,84,2106880.9,finance,0.0,0.0
1930,12,2025-04-01,260,6870714.68,HR,0.0,0.0
1931,47,2025-03-01,400,8743905.57,HR,0.0,0.0
1932,45,2026-03-01,322,10699094.06,HR,0.0,0.0
1933,4,2024-12-01,159,3414714.45,finance,0.0,0.0
1934,42,2025-01-01,215,5931622.35,HR,0.0,0.0
1935,29,2025-02-01,172,3626155.04,sales,0.0,0.0
1936,34,2024-08-01,411,12256010.7,finance,0.0,0.0
1937,34,2024-07-01,411,11500730.98,support,0.0,0.0
1938,34,2025-12-01,411,10203930.39,sales,0.0,0.0
1939,18,2024-04-01,271,6179606.58,warehouse,332124.26,0.0
1940,41,2025-12-01,129,3618792.15,support,0.0,0.0
1941,29,2025-02-01,172,5565816.5,finance,0.0,0.0
1942,21,2024-09-01,88,2642345.91,manufacturing,273807.96,0.0
1943,1,2025-07-01,398,13323563.05,HR,0.0,0.0
1944,50,2026-01-01,497,13345448.75,finance,0.0,0.0
1945,1,2025-03-01,398,13334799.0,warehouse,1419794.63,0.0
1946,39,2026-01-01,385,11368038.68,support,0.0,0.0
1947,14,2025-09-01,152,3150057.02,warehouse,266024.83,0.0
1948,28,2025-01-01,247,6476871.78,HR,0.0,0.0
1949,45,2025-09-01,322,9559892.72,warehouse,1316063.25,0.0
1950,40,2024-11-01,105,3162633.61,operations,430389.16,442495.75
1951,10,2026-04-01,350,8651079.07,manufacturing,1163190.61,0.0
1952,11,2024-11-01,169,4691380.19,operations,630977.06,656990.29
1953,12,2025-08-01,260,5349754.57,warehouse,556072.06,0.0
1954,49,2024-05-01,262,5420677.51,finance,0.0,0.0
1955,43,2025-12-01,275,6617013.76,operations,868426.06,0.0
1956,48,2025-06-01,231,7551551.71,support,0.0,0.0
1957,42,2025-12-01,215,6465884.88,sales,0.0,0.0
1958,5,2025-04-01,304,8405288.15,manufacturing,1106805.34,0.0
1959,11,2025-08-01,169,4609401.82,sales,0.0,0.0
1960,36,2024-09-01,275,6829594.06,sales,0.0,0.0
1961,42,2026-01-01,215,6785345.06,manufacturing,820743.23,0.0
1962,42,2024-05-01,215,6866624.57,finance,0.0,0.0
1963,49,2024-06-01,262,8098395.5,warehouse,709217.1,0.0
1964,17,2024-05-01,144,3882479.61,sales,0.0,0.0
1965,47,2025-04-01,400,11458149.54,operations,1425077.51,0.0
1966,24,2026-02-01,205,5500471.44,manufacturing,605887.73,0.0
1967,38,2025-06-01,149,4132537.95,support,0.0,0.0
1968,12,2025-06-01,260,7245747.0,HR,0.0,0.0
1969,47,2025-11-01,400,12696832.11,support,0.0,1376057.14
1970,46,2025-07-01,327,10660407.54,manufacturing,1296973.67,0.0
1971,30,2024-08-01,418,9709254.1,operations,902304.16,0.0
1972,8,2024-08-01,372,12049516.69,sales,0.0,0.0
1973,30,2025-12-01,418,10513084.48,finance,0.0,0.0
1974,31,2024-11-01,31,905300.41,manufacturing,99137.61,92628.83
1975,29,2025-06-01,172,3810240.57,support,0.0,0.0
1976,15,2025-10-01,487,12612986.75,HR,0.0,2774210.86
1977,49,2024-12-01,262,8940586.1,finance,0.0,0.0
1978,49,2025-06-01,262,5863386.66,manufacturing,352410.86,0.0
1979,46,2024-09-01,327,10383726.59,operations,535452.39,0.0
1980,46,2026-01-01,327,10452525.65,warehouse,827601.95,0.0
1981,39,2025-02-01,385,9223488.18,operations,1346395.19,0.0
1982,20,2025-01-01,310,7286161.5,HR,0.0,0.0
1983,26,2024-12-01,465,11750623.42,support,0.0,0.0
1984,25,2026-03-01,84,1864726.88,HR,0.0,0.0
1985,40,2024-05-01,105,2627029.59,operations,174081.45,0.0
1986,13,2025-03-01,415,9454890.64,warehouse,1119123.51,0.0
1987,10,2025-06-01,350,8217728.83,sales,0.0,0.0
1988,46,2025-11-01,327,7298400.1,support,0.0,1504442.97
1989,33,2024-07-01,171,5565189.74,finance,0.0,0.0
1990,2,2025-12-01,254,5632492.09,finance,0.0,0.0
1991,38,2025-02-01,149,4307777.79,manufacturing,384829.69,0.0
1992,34,2025-11-01,411,8592819.03,HR,0.0,1246801.4
1993,39,2026-03-01,385,13208189.15,finance,0.0,0.0
1994,11,2024-11-01,169,4862948.82,HR,0.0,951444.01
1995,26,2024-10-01,465,9848030.76,support,0.0,1654743.78
1996,22,2024-09-01,108,2564073.7,manufacturing,300492.77,0.0
1997,46,2025-04-01,327,10475323.01,sales,0.0,0.0
1998,13,2025-05-01,415,13950109.84,warehouse,2074609.15,0.0
1999,31,2026-02-01,31,976596.05,support,0.0,0.0
2000,6,2026-03-01,486,10444564.16,sales,0.0,0.0
