expense_id,business_id,expense_name,expense_category,amount,expense_date,recurring,frequency,supplier_name,importance
304,4,Internet Payment,internet,67755.67,2025-09-25,False,,"Setty, Varkey and Palan",critical
305,41,Raw materials Payment,raw materials,480656.93,2025-05-01,False,,Agate Group,critical
306,17,Fuel Payment,fuel,11985.65,2024-09-13,False,,Subramaniam LLC,medium
307,21,Tax Payment,tax,41181.98,2024-07-12,False,,Dar-Borah,critical
308,48,Maintenance Payment,maintenance,7942.31,2025-05-16,False,,Chaudhary-More,low
309,38,Tax Payment,tax,12920.27,2024-05-23,True,weekly,Sibal-Banerjee,low
310,8,Raw materials Payment,raw materials,427712.28,2024-05-16,False,,"Wali, Hari and Bhatti",medium
311,37,Warehouse Payment,warehouse,140420.24,2025-01-12,True,quarterly,Sarna-Vaidya,low
312,44,Transportation Payment,transportation,42983.29,2025-01-18,False,,Sidhu and Sons,medium
313,10,Maintenance Payment,maintenance,12731.59,2025-01-19,False,,Shenoy Inc,critical
314,10,Raw materials Payment,raw materials,488612.6,2025-04-17,True,daily,Bhargava-Iyer,critical
315,37,Fuel Payment,fuel,31614.98,2025-05-29,True,monthly,Tella Inc,critical
316,45,Transportation Payment,transportation,48531.62,2024-12-23,False,,"Kaur, Khosla and Apte",high
317,19,Employee welfare Payment,employee welfare,5175.54,2025-12-20,True,daily,Dayal Inc,critical
318,4,Electricity Payment,electricity,29814.58,2025-10-03,False,,Bath-Varkey,medium
319,40,Software Payment,software,20514.71,2024-06-26,False,,Murthy-Som,low
320,34,Tax Payment,tax,61141.06,2025-03-08,False,,Varty-Pall,low
321,5,Fuel Payment,fuel,35379.05,2025-01-13,False,,Kapadia-Roy,low
322,6,Employee welfare Payment,employee welfare,22871.53,2025-05-16,False,,Sahni Ltd,high
323,11,Fuel Payment,fuel,26166.87,2024-08-16,False,,Kara-Bava,medium
324,34,Software Payment,software,49050.05,2026-01-24,False,,Kakar-Borah,high
325,47,Tax Payment,tax,23169.83,2025-10-17,False,,Ghose-Seshadri,high
326,19,Warehouse Payment,warehouse,450266.8,2024-09-28,False,,Patel LLC,high
327,42,Tax Payment,tax,17920.75,2026-03-18,False,,Sane-Rastogi,critical
328,42,Fuel Payment,fuel,48574.53,2024-06-15,False,,Dutta-Datta,critical
329,39,Fuel Payment,fuel,71581.4,2025-09-07,True,daily,"Modi, Sastry and Palan",medium
330,22,Employee welfare Payment,employee welfare,9116.76,2025-11-22,True,daily,Rau and Sons,high
331,25,Employee welfare Payment,employee welfare,25611.47,2025-09-02,True,quarterly,"Parsa, Andra and Pradhan",critical
332,17,Raw materials Payment,raw materials,106615.5,2024-05-19,False,,Chadha-Babu,high
333,29,Tax Payment,tax,11330.87,2025-06-03,False,,Kadakia Group,critical
334,2,Electricity Payment,electricity,36706.34,2024-11-19,True,quarterly,"Dora, Sundaram and Ranganathan",medium
335,21,Rent Payment,rent,435321.15,2024-06-13,False,,Saini Ltd,critical
336,22,Software Payment,software,4219.54,2025-01-30,True,quarterly,Shanker-Ram,low
337,16,Maintenance Payment,maintenance,60717.38,2024-09-25,True,monthly,Agate-Sant,medium
338,42,Warehouse Payment,warehouse,481839.45,2024-08-26,True,monthly,"Mukherjee, D’Alia and Gola",medium
339,26,Employee welfare Payment,employee welfare,42368.77,2026-01-31,True,monthly,Doctor LLC,low
340,6,Fuel Payment,fuel,3682.69,2025-10-19,True,quarterly,Brahmbhatt-Barad,medium
341,36,Electricity Payment,electricity,7180.5,2026-01-23,True,weekly,"Bhakta, Grover and Das",medium
342,35,Software Payment,software,1519.49,2024-06-17,False,,Kadakia-Borde,medium
343,4,Transportation Payment,transportation,31491.54,2025-11-18,True,monthly,"Raghavan, Deol and Lalla",critical
344,47,Fuel Payment,fuel,8071.49,2025-10-06,False,,"Sahota, Mall and Krish",high
345,34,Fuel Payment,fuel,3638.15,2025-10-15,True,weekly,Patla Group,low
346,27,Raw materials Payment,raw materials,271043.16,2026-02-22,False,,Toor-Mall,low
347,32,Electricity Payment,electricity,543.19,2024-07-17,True,weekly,"Kohli, Chowdhury and Ganguly",high
348,11,Transportation Payment,transportation,28366.85,2024-06-20,False,,"Badami, Apte and Banik",critical
349,48,Maintenance Payment,maintenance,24926.61,2024-12-22,False,,Thakur Group,medium
350,1,Software Payment,software,46921.48,2024-09-10,True,weekly,Pandit-Mani,high
351,45,Maintenance Payment,maintenance,28423.01,2026-02-25,False,,Mangat-Ravi,low
352,42,Electricity Payment,electricity,2227.05,2025-12-19,False,,Chand-Pillai,critical
353,31,Maintenance Payment,maintenance,44553.8,2024-09-20,False,,Bhasin-Mahal,critical
354,22,Warehouse Payment,warehouse,451700.12,2026-04-07,True,daily,Kant-Kumer,low
355,40,Transportation Payment,transportation,18380.27,2025-01-17,True,monthly,"Kadakia, Gara and Toor",critical
356,30,Rent Payment,rent,250779.61,2024-12-13,False,,Badami-Chaudry,medium
357,44,Rent Payment,rent,388859.19,2025-10-07,False,,"Zacharia, Prabhakar and Dara",high
358,2,Raw materials Payment,raw materials,181907.2,2024-05-20,False,,Lalla LLC,critical
359,19,Rent Payment,rent,488586.68,2025-07-14,True,weekly,Shanker-Chaudry,critical
360,9,Tax Payment,tax,48773.0,2025-07-24,True,monthly,Mohan-Tella,high
361,43,Maintenance Payment,maintenance,39035.48,2024-11-21,True,weekly,Pradhan Group,critical
362,13,Raw materials Payment,raw materials,382228.99,2024-12-06,False,,Shroff-Wable,medium
363,49,Tax Payment,tax,65247.99,2026-03-02,False,,Bali Group,medium
364,19,Warehouse Payment,warehouse,259740.79,2025-11-06,False,,Nadkarni Inc,low
365,49,Electricity Payment,electricity,43356.86,2024-06-24,False,,Chhabra Ltd,critical
366,33,Transportation Payment,transportation,47622.12,2025-01-11,True,daily,"Kumar, Dash and Bail",critical
367,26,Fuel Payment,fuel,36943.53,2024-07-12,False,,Sathe Inc,critical
368,16,Internet Payment,internet,17559.9,2024-11-22,False,,Oommen and Sons,critical
369,3,Raw materials Payment,raw materials,311478.4,2024-10-26,False,,Lad Group,low
370,46,Raw materials Payment,raw materials,174372.41,2025-12-30,True,daily,Barad Inc,high
371,38,Rent Payment,rent,387844.05,2024-07-03,False,,"Dugal, Bir and Ramachandran",high
372,18,Warehouse Payment,warehouse,369349.1,2025-11-03,True,quarterly,Bhavsar-Saxena,medium
373,21,Transportation Payment,transportation,24631.87,2024-11-18,False,,Borah LLC,critical
374,30,Warehouse Payment,warehouse,365237.8,2025-05-07,True,quarterly,"Shah, Batra and Keer",high
375,32,Electricity Payment,electricity,29660.6,2025-11-27,True,monthly,Gour Group,low
376,25,Fuel Payment,fuel,31598.26,2024-07-29,False,,"Badal, Pau and Butala",high
377,9,Tax Payment,tax,9422.87,2024-12-05,False,,Gole-Vig,high
378,40,Internet Payment,internet,41891.28,2025-08-08,True,quarterly,Sanghvi Ltd,low
379,26,Warehouse Payment,warehouse,121052.57,2025-09-06,False,,"Seshadri, Vohra and Sur",high
380,32,Software Payment,software,23004.73,2025-09-15,True,monthly,Deshmukh-Chandra,low
381,10,Maintenance Payment,maintenance,22420.1,2026-02-24,False,,Thaman and Sons,medium
382,15,Tax Payment,tax,33110.48,2025-07-31,False,,Bir PLC,medium
383,50,Transportation Payment,transportation,667.43,2026-03-12,True,weekly,"Palla, Keer and Walia",high
384,12,Fuel Payment,fuel,30036.94,2026-01-05,False,,Raju Ltd,low
385,31,Tax Payment,tax,26577.49,2026-03-13,False,,Dhingra-Vyas,critical
386,26,Rent Payment,rent,305075.15,2025-06-17,False,,"Merchant, Dhawan and Behl",high
387,8,Electricity Payment,electricity,21737.22,2026-01-04,True,monthly,Vig PLC,low
388,2,Internet Payment,internet,45827.04,2025-12-30,True,weekly,"Ramakrishnan, Zacharia and Soman",low
389,21,Warehouse Payment,warehouse,404708.25,2024-10-02,True,monthly,Dada-Dass,low
390,32,Tax Payment,tax,1414.04,2026-01-29,True,daily,Rastogi-Toor,low
391,21,Internet Payment,internet,4804.31,2024-09-17,False,,Narayan Inc,high
392,9,Warehouse Payment,warehouse,141793.82,2024-09-24,True,daily,"Som, Rout and Pathak",low
393,37,Fuel Payment,fuel,45690.44,2024-10-11,True,daily,Shukla LLC,medium
394,6,Internet Payment,internet,20340.98,2025-02-05,False,,Dara LLC,critical
395,33,Warehouse Payment,warehouse,292615.35,2025-08-15,False,,Sarna and Sons,low
396,23,Transportation Payment,transportation,49446.53,2025-04-17,False,,Karpe PLC,critical
397,24,Raw materials Payment,raw materials,146095.97,2025-02-03,True,monthly,"Salvi, Guha and Ganesh",critical
398,24,Transportation Payment,transportation,31819.33,2025-07-13,True,weekly,"Kibe, Kala and Mitter",critical
399,50,Raw materials Payment,raw materials,54872.11,2024-07-06,False,,"Balay, Rastogi and Mahal",low
400,49,Warehouse Payment,warehouse,51092.81,2024-10-17,True,daily,Tara-Atwal,high
401,21,Software Payment,software,17677.92,2024-08-27,False,,"Bhavsar, Mane and Aurora",low
402,41,Electricity Payment,electricity,20867.09,2024-09-01,False,,Koshy PLC,critical
403,39,Fuel Payment,fuel,46872.02,2025-10-18,False,,Prabhu-Bains,critical
404,50,Warehouse Payment,warehouse,68991.56,2025-04-24,True,monthly,"Bhatia, Palla and Dugal",critical
405,41,Internet Payment,internet,36447.42,2024-08-04,False,,Pingle Inc,critical
406,13,Maintenance Payment,maintenance,48089.78,2025-11-01,False,,"Walla, Kant and Bora",low
407,13,Transportation Payment,transportation,32668.58,2026-01-17,True,daily,Nadig LLC,low
408,12,Transportation Payment,transportation,24902.14,2024-11-25,False,,"Lall, Narang and Natt",low
409,41,Electricity Payment,electricity,28375.15,2025-09-16,False,,Palla-Vasa,high
410,6,Employee welfare Payment,employee welfare,10861.47,2024-12-15,True,weekly,Luthra-Chadha,critical
411,13,Internet Payment,internet,9239.53,2026-01-25,False,,Kaul-Tara,medium
412,14,Transportation Payment,transportation,49839.64,2024-11-30,False,,"Wali, Bhatti and Dhar",medium
413,27,Rent Payment,rent,275878.02,2026-04-02,True,quarterly,"Aggarwal, Issac and Kibe",low
414,8,Electricity Payment,electricity,36488.79,2024-10-24,False,,"Parsa, Pingle and Jani",medium
415,30,Warehouse Payment,warehouse,182329.87,2025-07-21,True,weekly,"Buch, Thaman and Pai",low
416,35,Electricity Payment,electricity,35266.87,2024-12-04,False,,"Mane, Ramesh and Zachariah",low
417,6,Electricity Payment,electricity,6719.68,2025-10-31,True,daily,Sanghvi and Sons,medium
418,15,Rent Payment,rent,340670.46,2026-01-23,False,,Goyal-Atwal,medium
419,1,Transportation Payment,transportation,46967.35,2025-11-13,False,,"Mohanty, Bedi and Barman",critical
420,48,Internet Payment,internet,20654.36,2025-04-22,True,monthly,Sangha LLC,critical
421,30,Fuel Payment,fuel,34474.7,2025-08-02,True,daily,"Palla, Sawhney and Dhar",medium
422,25,Maintenance Payment,maintenance,47608.18,2025-01-20,False,,Upadhyay-Jayaraman,critical
423,18,Warehouse Payment,warehouse,239904.6,2024-09-24,True,quarterly,Kata and Sons,critical
424,10,Internet Payment,internet,35162.4,2026-01-23,True,monthly,"Vyas, Sama and Garde",critical
425,1,Software Payment,software,25717.59,2025-02-24,True,daily,Bir-Sha,medium
426,14,Software Payment,software,24595.24,2024-06-08,False,,"Babu, Prabhakar and Kata",low
427,18,Electricity Payment,electricity,28945.98,2025-11-24,False,,Bava-Kamdar,medium
428,14,Software Payment,software,9469.79,2025-03-26,False,,Bhat-Kibe,medium
429,35,Employee welfare Payment,employee welfare,30458.0,2024-08-23,True,daily,Kumar-Pillay,critical
430,16,Software Payment,software,5171.15,2024-07-02,False,,"Yogi, Handa and Lall",low
431,27,Maintenance Payment,maintenance,35230.07,2024-12-19,False,,"Sachdeva, Sule and Ramesh",high
432,1,Warehouse Payment,warehouse,430248.98,2026-02-19,True,quarterly,Barman and Sons,high
433,41,Internet Payment,internet,14802.92,2024-07-06,True,monthly,Nair PLC,high
434,46,Tax Payment,tax,4429.49,2025-11-20,True,weekly,Saxena-Bora,medium
435,39,Tax Payment,tax,44140.01,2024-06-03,True,monthly,Chad Ltd,low
436,41,Rent Payment,rent,479819.63,2025-07-20,True,daily,Borra PLC,low
437,19,Fuel Payment,fuel,26235.49,2025-09-22,False,,"Mani, Sathe and Kohli",high
438,36,Fuel Payment,fuel,35764.79,2025-01-09,True,monthly,Kunda Group,medium
439,7,Warehouse Payment,warehouse,246493.95,2024-05-18,True,daily,"Chaudhry, Prashad and Merchant",medium
440,17,Employee welfare Payment,employee welfare,25166.08,2024-07-28,True,daily,Subramanian-Sibal,low
441,47,Maintenance Payment,maintenance,17114.84,2024-04-10,True,quarterly,Mangal Ltd,high
442,43,Maintenance Payment,maintenance,34197.16,2024-07-03,True,quarterly,"Gaba, Guha and Nagar",medium
443,12,Rent Payment,rent,107463.31,2025-10-08,False,,Kakar LLC,critical
444,43,Tax Payment,tax,29438.27,2025-02-11,False,,Krishna-Anand,critical
445,9,Maintenance Payment,maintenance,40461.2,2025-11-24,True,weekly,"Korpal, Dewan and Lalla",critical
446,5,Transportation Payment,transportation,34904.3,2026-02-22,False,,Bali PLC,low
447,26,Transportation Payment,transportation,40001.59,2025-12-04,True,monthly,Bandi Inc,low
448,10,Fuel Payment,fuel,24343.15,2025-08-29,True,quarterly,Narang-Varkey,critical
449,38,Software Payment,software,38090.47,2025-10-28,False,,Nori LLC,critical
450,44,Tax Payment,tax,14043.36,2025-10-15,False,,"Gupta, Ramaswamy and Tella",critical
451,2,Rent Payment,rent,198926.2,2026-01-03,False,,Banerjee-Dhaliwal,low
452,19,Raw materials Payment,raw materials,197397.86,2024-06-05,True,quarterly,De-Pal,critical
453,49,Raw materials Payment,raw materials,253190.89,2025-09-10,False,,Agate-Talwar,medium
454,5,Raw materials Payment,raw materials,438468.09,2025-12-17,False,,Wable-Seshadri,critical
455,49,Transportation Payment,transportation,53338.86,2025-09-03,True,weekly,Bhargava-Samra,medium
456,38,Raw materials Payment,raw materials,221232.53,2024-04-17,False,,"Bhavsar, Bakshi and Atwal",high
457,48,Fuel Payment,fuel,42766.9,2025-10-14,False,,Sha-Prabhakar,high
458,23,Raw materials Payment,raw materials,488351.35,2025-07-22,True,weekly,"Naidu, Mody and Ramachandran",high
459,2,Electricity Payment,electricity,41364.26,2024-07-09,True,quarterly,Dave Ltd,medium
460,33,Tax Payment,tax,38485.54,2024-06-30,False,,Dass-Dar,low
461,47,Transportation Payment,transportation,14852.73,2025-10-13,True,quarterly,"Oommen, Goel and Suresh",high
462,23,Electricity Payment,electricity,37164.43,2025-01-19,False,,"Deo, Kanda and Karan",low
463,21,Tax Payment,tax,23027.52,2024-07-19,False,,"Ranganathan, Kibe and Saraf",medium
464,40,Tax Payment,tax,11799.09,2026-01-17,True,monthly,Zacharia-Lad,critical
465,3,Raw materials Payment,raw materials,270994.57,2025-11-02,False,,"Sarma, Rau and Viswanathan",low
466,35,Raw materials Payment,raw materials,51780.07,2024-05-07,False,,Loyal Group,medium
467,43,Rent Payment,rent,369171.43,2024-10-15,False,,"Acharya, Varty and Walla",medium
468,9,Software Payment,software,25288.21,2025-04-04,True,monthly,Nigam-Sachdeva,medium
469,47,Fuel Payment,fuel,78505.77,2025-03-12,True,daily,Walla PLC,medium
470,13,Maintenance Payment,maintenance,27035.75,2026-02-25,False,,Contractor-Tiwari,low
471,50,Maintenance Payment,maintenance,11008.77,2024-11-07,True,quarterly,"Mandal, Saxena and Kaur",critical
472,29,Fuel Payment,fuel,21109.77,2024-06-16,True,monthly,Chatterjee Ltd,high
473,14,Rent Payment,rent,217449.17,2026-01-16,False,,Kalita Inc,medium
474,39,Software Payment,software,41553.14,2025-09-10,True,quarterly,Venkatesh LLC,medium
475,41,Transportation Payment,transportation,34682.24,2024-05-14,False,,Memon Ltd,high
476,18,Tax Payment,tax,2995.13,2024-06-24,False,,Lata Ltd,medium
477,42,Raw materials Payment,raw materials,169557.32,2025-03-24,True,monthly,"Nigam, Srivastava and Chaudry",low
478,19,Fuel Payment,fuel,17954.59,2024-04-23,False,,"Pandya, Ganesh and Comar",medium
479,39,Employee welfare Payment,employee welfare,27411.25,2024-10-28,True,weekly,Wadhwa-Tara,critical
480,2,Transportation Payment,transportation,47089.21,2025-11-01,False,,Warrior and Sons,low
481,22,Internet Payment,internet,46859.52,2024-07-10,False,,Datta-Gole,critical
482,41,Maintenance Payment,maintenance,1599.06,2024-10-21,True,quarterly,"Pandey, Koshy and Jaggi",high
483,18,Software Payment,software,5615.43,2024-05-07,True,daily,"Rama, Chana and Lala",critical
484,45,Software Payment,software,39825.41,2025-11-04,True,quarterly,Atwal-Krishnamurthy,medium
485,5,Internet Payment,internet,49999.16,2024-07-14,True,quarterly,Ahluwalia Inc,low
486,7,Rent Payment,rent,250646.05,2025-12-21,False,,Parekh Inc,critical
487,49,Transportation Payment,transportation,798.8,2024-06-13,True,daily,Patla-Gola,medium
488,38,Raw materials Payment,raw materials,274577.8,2025-10-21,False,,Chand Ltd,medium
489,23,Maintenance Payment,maintenance,35388.57,2025-02-18,True,quarterly,"Soni, Rao and Mander",medium
490,1,Software Payment,software,4119.12,2024-12-15,False,,Om-Mittal,medium
491,39,Electricity Payment,electricity,7163.48,2026-04-01,False,,"Sengupta, Bumb and Ramaswamy",critical
492,49,Employee welfare Payment,employee welfare,41609.13,2025-02-14,True,daily,Bal-Bava,high
493,43,Electricity Payment,electricity,55002.46,2024-09-15,False,,Mall Group,low
494,49,Warehouse Payment,warehouse,222555.32,2024-07-23,True,quarterly,Comar and Sons,high
495,1,Transportation Payment,transportation,27041.78,2025-11-10,False,,Johal PLC,low
496,21,Rent Payment,rent,645257.41,2025-09-26,True,quarterly,"Munshi, Palla and Palla",low
497,34,Raw materials Payment,raw materials,390381.96,2025-03-24,False,,Varma and Sons,critical
498,10,Rent Payment,rent,92432.64,2024-07-28,True,daily,"Puri, Morar and Suresh",critical
499,36,Internet Payment,internet,8443.93,2025-09-14,False,,"Wagle, Dhingra and Rege",low
500,40,Tax Payment,tax,5576.14,2025-04-05,False,,Kanda-Mane,medium
501,18,Transportation Payment,transportation,52200.02,2025-09-05,False,,Narayan-Sabharwal,high
502,36,Employee welfare Payment,employee welfare,43568.12,2025-04-06,False,,Mistry Group,medium
503,15,Fuel Payment,fuel,29036.17,2024-11-18,False,,Sidhu Inc,medium
504,19,Warehouse Payment,warehouse,418875.34,2025-12-08,True,weekly,Doshi and Sons,low
505,47,Transportation Payment,transportation,3247.0,2025-11-03,True,daily,"Mitra, Boase and Kade",critical
506,49,Rent Payment,rent,410157.23,2025-08-12,True,daily,"Sastry, Tella and Pai",high
507,40,Employee welfare Payment,employee welfare,27483.95,2026-04-02,True,daily,Mangal Ltd,medium
508,4,Software Payment,software,15629.62,2025-08-02,True,quarterly,"Bansal, Mistry and Issac",low
509,3,Electricity Payment,electricity,21799.75,2025-11-06,True,weekly,Mishra-Mittal,critical
510,27,Internet Payment,internet,49095.65,2025-02-07,False,,"Mistry, Nair and Balakrishnan",critical
511,31,Raw materials Payment,raw materials,135325.78,2025-11-19,True,monthly,"Basak, Viswanathan and Sundaram",critical
512,40,Raw materials Payment,raw materials,57778.28,2024-10-03,True,weekly,Bhalla and Sons,medium
513,19,Fuel Payment,fuel,46452.12,2026-02-23,False,,Vasa and Sons,low
514,49,Transportation Payment,transportation,31733.06,2025-10-17,False,,Nagi Group,high
